batch_id,job_id,time_subm,status,runtime,competition_sd,carrying_cap_sd,dd_model,tree,comrad_version,DDD_version
b77768,19693051,2021-04-30T16:28:32Z,COMPLETED,00:26:46,0.1,1,xl2,14,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693003,2021-04-30T16:28:32Z,COMPLETED,00:10:36,0.1,1,lx2,67,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693001,2021-04-30T16:28:32Z,COMPLETED,00:10:43,0.1,1,lx2,65,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693007,2021-04-30T16:28:32Z,COMPLETED,00:09:00,0.1,1,lx2,71,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693018,2021-04-30T16:28:32Z,COMPLETED,00:09:58,0.1,1,lx2,81,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19692992,2021-04-30T16:28:32Z,COMPLETED,00:09:42,0.1,1,lx2,56,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693045,2021-04-30T16:28:32Z,COMPLETED,00:20:33,0.1,1,xl2,8,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693010,2021-04-30T16:28:32Z,COMPLETED,00:09:56,0.1,1,lx2,73,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693023,2021-04-30T16:28:32Z,COMPLETED,00:09:20,0.1,1,lx2,86,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693005,2021-04-30T16:28:32Z,COMPLETED,00:09:29,0.1,1,lx2,69,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693032,2021-04-30T16:28:32Z,COMPLETED,00:11:09,0.1,1,lx2,95,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693020,2021-04-30T16:28:32Z,COMPLETED,00:10:15,0.1,1,lx2,83,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693024,2021-04-30T16:28:32Z,COMPLETED,00:11:27,0.1,1,lx2,87,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693022,2021-04-30T16:28:32Z,COMPLETED,00:10:38,0.1,1,lx2,85,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693028,2021-04-30T16:28:32Z,COMPLETED,00:11:19,0.1,1,lx2,91,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693030,2021-04-30T16:28:32Z,COMPLETED,00:10:52,0.1,1,lx2,93,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693012,2021-04-30T16:28:32Z,COMPLETED,00:10:06,0.1,1,lx2,75,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693016,2021-04-30T16:28:32Z,COMPLETED,00:10:41,0.1,1,lx2,79,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693046,2021-04-30T16:28:32Z,COMPLETED,00:22:37,0.1,1,xl2,9,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693042,2021-04-30T16:28:32Z,COMPLETED,00:20:31,0.1,1,xl2,5,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693044,2021-04-30T16:28:32Z,COMPLETED,00:23:31,0.1,1,xl2,7,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693048,2021-04-30T16:28:32Z,COMPLETED,00:17:27,0.1,1,xl2,11,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693014,2021-04-30T16:28:32Z,COMPLETED,00:10:06,0.1,1,lx2,77,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693055,2021-04-30T16:28:32Z,COMPLETED,00:21:59,0.1,1,xl2,18,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693053,2021-04-30T16:28:32Z,COMPLETED,00:23:09,0.1,1,xl2,16,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693025,2021-04-30T16:28:32Z,COMPLETED,00:10:33,0.1,1,lx2,88,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693031,2021-04-30T16:28:32Z,COMPLETED,00:10:19,0.1,1,lx2,94,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693026,2021-04-30T16:28:32Z,COMPLETED,00:10:10,0.1,1,lx2,89,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19692997,2021-04-30T16:28:32Z,COMPLETED,00:11:16,0.1,1,lx2,61,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19692993,2021-04-30T16:28:32Z,COMPLETED,00:11:00,0.1,1,lx2,57,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19692995,2021-04-30T16:28:32Z,COMPLETED,00:10:48,0.1,1,lx2,59,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693056,2021-04-30T16:28:33Z,COMPLETED,00:21:18,0.1,1,xl2,19,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693050,2021-04-30T16:28:33Z,COMPLETED,00:21:17,0.1,1,xl2,13,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693054,2021-04-30T16:28:33Z,COMPLETED,00:20:57,0.1,1,xl2,17,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693052,2021-04-30T16:28:33Z,COMPLETED,00:21:34,0.1,1,xl2,15,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693049,2021-04-30T16:28:33Z,COMPLETED,00:20:09,0.1,1,xl2,12,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693011,2021-04-30T16:28:33Z,COMPLETED,00:11:38,0.1,1,lx2,74,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693008,2021-04-30T16:28:33Z,COMPLETED,00:11:09,0.1,1,lx2,72,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693015,2021-04-30T16:28:33Z,COMPLETED,00:12:02,0.1,1,lx2,78,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19692999,2021-04-30T16:28:33Z,COMPLETED,00:09:38,0.1,1,lx2,63,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693013,2021-04-30T16:28:33Z,COMPLETED,00:10:32,0.1,1,lx2,76,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19692994,2021-04-30T16:28:33Z,COMPLETED,00:12:14,0.1,1,lx2,58,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693040,2021-04-30T16:28:33Z,COMPLETED,00:23:00,0.1,1,xl2,3,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693036,2021-04-30T16:28:33Z,COMPLETED,00:10:39,0.1,1,lx2,99,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693038,2021-04-30T16:28:33Z,COMPLETED,00:22:08,0.1,1,xl2,1,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693034,2021-04-30T16:28:33Z,COMPLETED,00:10:01,0.1,1,lx2,97,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693033,2021-04-30T16:28:33Z,COMPLETED,00:09:46,0.1,1,lx2,96,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693039,2021-04-30T16:28:33Z,COMPLETED,00:20:02,0.1,1,xl2,2,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693037,2021-04-30T16:28:33Z,COMPLETED,00:10:46,0.1,1,lx2,100,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693035,2021-04-30T16:28:33Z,COMPLETED,00:10:50,0.1,1,lx2,98,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693121,2021-04-30T16:34:44Z,COMPLETED,00:17:36,0.1,1,xl2,84,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693122,2021-04-30T16:35:02Z,COMPLETED,00:19:07,0.1,1,xl2,85,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693123,2021-04-30T16:35:07Z,COMPLETED,00:18:51,0.1,1,xl2,86,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693124,2021-04-30T16:35:08Z,COMPLETED,00:22:07,0.1,1,xl2,87,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693126,2021-04-30T16:35:22Z,COMPLETED,00:16:54,0.1,1,xl2,89,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693127,2021-04-30T16:35:23Z,COMPLETED,00:21:56,0.1,1,xl2,90,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693128,2021-04-30T16:35:28Z,COMPLETED,00:17:44,0.1,1,xl2,91,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693129,2021-04-30T16:35:30Z,COMPLETED,00:20:51,0.1,1,xl2,92,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693125,2021-04-30T16:35:31Z,COMPLETED,00:20:08,0.1,1,xl2,88,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693131,2021-04-30T16:35:40Z,COMPLETED,00:18:28,0.1,1,xl2,94,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693133,2021-04-30T16:35:42Z,COMPLETED,00:20:33,0.1,1,xl2,96,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693134,2021-04-30T16:35:45Z,COMPLETED,00:22:29,0.1,1,xl2,97,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693132,2021-04-30T16:35:46Z,COMPLETED,00:19:22,0.1,1,xl2,95,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693130,2021-04-30T16:35:46Z,COMPLETED,00:20:13,0.1,1,xl2,93,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693135,2021-04-30T16:35:46Z,COMPLETED,00:18:37,0.1,1,xl2,98,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693136,2021-04-30T16:35:50Z,COMPLETED,00:24:25,0.1,1,xl2,99,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693137,2021-04-30T16:35:50Z,COMPLETED,00:18:44,0.1,1,xl2,100,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693138,2021-04-30T16:35:57Z,COMPLETED,00:19:24,0.1,1,xx2,1,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693139,2021-04-30T16:35:59Z,COMPLETED,00:16:12,0.1,1,xx2,2,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693140,2021-04-30T16:36:02Z,COMPLETED,00:18:47,0.1,1,xx2,3,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693142,2021-04-30T16:36:03Z,COMPLETED,00:17:55,0.1,1,xx2,5,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693141,2021-04-30T16:36:03Z,COMPLETED,00:20:50,0.1,1,xx2,4,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693143,2021-04-30T16:36:04Z,COMPLETED,00:16:44,0.1,1,xx2,6,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693144,2021-04-30T16:36:07Z,COMPLETED,00:18:44,0.1,1,xx2,7,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693145,2021-04-30T16:36:08Z,COMPLETED,00:25:46,0.1,1,xx2,8,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693146,2021-04-30T16:36:08Z,COMPLETED,00:16:09,0.1,1,xx2,9,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693147,2021-04-30T16:36:08Z,COMPLETED,00:13:34,0.1,1,xx2,10,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693149,2021-04-30T16:36:10Z,COMPLETED,00:17:48,0.1,1,xx2,12,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693148,2021-04-30T16:36:10Z,COMPLETED,00:17:48,0.1,1,xx2,11,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693151,2021-04-30T16:36:17Z,COMPLETED,00:23:16,0.1,1,xx2,14,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693150,2021-04-30T16:36:17Z,COMPLETED,00:16:19,0.1,1,xx2,13,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693152,2021-04-30T16:36:17Z,COMPLETED,00:17:53,0.1,1,xx2,15,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693154,2021-04-30T16:36:17Z,COMPLETED,00:18:10,0.1,1,xx2,17,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693153,2021-04-30T16:36:17Z,COMPLETED,00:15:54,0.1,1,xx2,16,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693155,2021-04-30T16:36:17Z,COMPLETED,00:20:22,0.1,1,xx2,18,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693156,2021-04-30T16:36:17Z,COMPLETED,00:18:43,0.1,1,xx2,19,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693157,2021-04-30T16:36:18Z,COMPLETED,00:18:53,0.1,1,xx2,20,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693158,2021-04-30T16:36:20Z,COMPLETED,00:19:24,0.1,1,xx2,21,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693159,2021-04-30T16:36:20Z,COMPLETED,00:18:51,0.1,1,xx2,22,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693160,2021-04-30T16:36:20Z,COMPLETED,00:17:38,0.1,1,xx2,23,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693161,2021-04-30T16:36:20Z,COMPLETED,00:13:04,0.1,1,xx2,24,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693162,2021-04-30T16:36:26Z,COMPLETED,00:16:12,0.1,1,xx2,25,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693163,2021-04-30T16:36:31Z,COMPLETED,00:17:54,0.1,1,xx2,26,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693164,2021-04-30T16:36:32Z,COMPLETED,00:18:06,0.1,1,xx2,27,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693165,2021-04-30T16:36:34Z,COMPLETED,00:17:27,0.1,1,xx2,28,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693166,2021-04-30T16:36:35Z,COMPLETED,00:17:34,0.1,1,xx2,29,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693167,2021-04-30T16:36:35Z,COMPLETED,00:24:03,0.1,1,xx2,30,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693168,2021-04-30T16:36:37Z,COMPLETED,00:23:04,0.1,1,xx2,31,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693169,2021-04-30T16:36:37Z,COMPLETED,00:14:25,0.1,1,xx2,32,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693170,2021-04-30T16:36:40Z,COMPLETED,00:19:08,0.1,1,xx2,33,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693171,2021-04-30T16:36:40Z,COMPLETED,00:18:02,0.1,1,xx2,34,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693173,2021-04-30T16:36:44Z,COMPLETED,00:15:34,0.1,1,xx2,36,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693174,2021-04-30T16:36:44Z,COMPLETED,00:18:56,0.1,1,xx2,37,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693172,2021-04-30T16:36:44Z,COMPLETED,00:15:26,0.1,1,xx2,35,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693175,2021-04-30T16:36:44Z,COMPLETED,00:20:23,0.1,1,xx2,38,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693176,2021-04-30T16:36:45Z,COMPLETED,00:18:33,0.1,1,xx2,39,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693177,2021-04-30T16:36:47Z,COMPLETED,00:15:45,0.1,1,xx2,40,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693178,2021-04-30T16:36:47Z,COMPLETED,00:22:01,0.1,1,xx2,41,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693179,2021-04-30T16:36:51Z,COMPLETED,00:18:48,0.1,1,xx2,42,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693180,2021-04-30T16:36:53Z,COMPLETED,00:20:07,0.1,1,xx2,43,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693181,2021-04-30T16:36:54Z,COMPLETED,00:21:01,0.1,1,xx2,44,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693183,2021-04-30T16:36:58Z,COMPLETED,00:17:51,0.1,1,xx2,46,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693182,2021-04-30T16:36:58Z,COMPLETED,00:17:11,0.1,1,xx2,45,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693185,2021-04-30T16:36:59Z,COMPLETED,00:16:59,0.1,1,xx2,48,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693184,2021-04-30T16:37:00Z,COMPLETED,00:21:22,0.1,1,xx2,47,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693186,2021-04-30T16:37:01Z,COMPLETED,00:19:20,0.1,1,xx2,49,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693187,2021-04-30T16:37:04Z,COMPLETED,00:19:13,0.1,1,xx2,50,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693188,2021-04-30T16:37:06Z,COMPLETED,00:15:26,0.1,1,xx2,51,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693189,2021-04-30T16:37:06Z,COMPLETED,00:16:53,0.1,1,xx2,52,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693190,2021-04-30T16:37:08Z,COMPLETED,00:14:59,0.1,1,xx2,53,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693191,2021-04-30T16:37:08Z,COMPLETED,00:13:34,0.1,1,xx2,54,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693192,2021-04-30T16:37:10Z,COMPLETED,00:14:43,0.1,1,xx2,55,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693193,2021-04-30T16:37:13Z,COMPLETED,00:20:26,0.1,1,xx2,56,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693195,2021-04-30T16:37:14Z,COMPLETED,00:17:38,0.1,1,xx2,58,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693196,2021-04-30T16:37:14Z,COMPLETED,00:15:54,0.1,1,xx2,59,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693194,2021-04-30T16:37:14Z,COMPLETED,00:16:46,0.1,1,xx2,57,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693197,2021-04-30T16:37:15Z,COMPLETED,00:21:21,0.1,1,xx2,60,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693198,2021-04-30T16:37:16Z,COMPLETED,00:23:08,0.1,1,xx2,61,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693199,2021-04-30T16:37:16Z,COMPLETED,00:13:14,0.1,1,xx2,62,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693200,2021-04-30T16:37:16Z,COMPLETED,00:20:20,0.1,1,xx2,63,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693201,2021-04-30T16:37:19Z,COMPLETED,00:20:44,0.1,1,xx2,64,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693202,2021-04-30T16:37:20Z,COMPLETED,00:18:44,0.1,1,xx2,65,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693203,2021-04-30T16:37:22Z,COMPLETED,00:17:08,0.1,1,xx2,66,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693207,2021-04-30T16:37:23Z,COMPLETED,00:15:48,0.1,1,xx2,70,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693204,2021-04-30T16:37:23Z,COMPLETED,00:15:44,0.1,1,xx2,67,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693205,2021-04-30T16:37:23Z,COMPLETED,00:17:25,0.1,1,xx2,68,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693206,2021-04-30T16:37:23Z,COMPLETED,00:14:50,0.1,1,xx2,69,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693209,2021-04-30T16:37:25Z,COMPLETED,00:19:56,0.1,1,xx2,72,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693208,2021-04-30T16:37:25Z,COMPLETED,00:17:23,0.1,1,xx2,71,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693213,2021-04-30T16:37:27Z,COMPLETED,00:15:17,0.1,1,xx2,76,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693210,2021-04-30T16:37:27Z,COMPLETED,00:18:48,0.1,1,xx2,73,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693211,2021-04-30T16:37:27Z,COMPLETED,00:17:11,0.1,1,xx2,74,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693212,2021-04-30T16:37:27Z,COMPLETED,00:14:56,0.1,1,xx2,75,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693215,2021-04-30T16:37:29Z,COMPLETED,00:17:08,0.1,1,xx2,78,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693214,2021-04-30T16:37:29Z,COMPLETED,00:17:16,0.1,1,xx2,77,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693216,2021-04-30T16:37:30Z,COMPLETED,00:19:25,0.1,1,xx2,79,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693217,2021-04-30T16:37:30Z,COMPLETED,00:20:09,0.1,1,xx2,80,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693218,2021-04-30T16:37:31Z,COMPLETED,00:19:43,0.1,1,xx2,81,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693220,2021-04-30T16:37:33Z,COMPLETED,00:22:45,0.1,1,xx2,83,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693221,2021-04-30T16:37:33Z,COMPLETED,00:18:56,0.1,1,xx2,84,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693222,2021-04-30T16:37:33Z,COMPLETED,00:19:12,0.1,1,xx2,85,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693219,2021-04-30T16:37:33Z,COMPLETED,00:17:42,0.1,1,xx2,82,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693226,2021-04-30T16:37:34Z,COMPLETED,00:14:46,0.1,1,xx2,89,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693223,2021-04-30T16:37:34Z,COMPLETED,00:14:50,0.1,1,xx2,86,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693225,2021-04-30T16:37:34Z,COMPLETED,00:16:24,0.1,1,xx2,88,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693224,2021-04-30T16:37:34Z,COMPLETED,00:20:07,0.1,1,xx2,87,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693229,2021-04-30T16:37:36Z,COMPLETED,00:18:15,0.1,1,xx2,92,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693228,2021-04-30T16:37:36Z,COMPLETED,00:17:06,0.1,1,xx2,91,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693227,2021-04-30T16:37:36Z,COMPLETED,00:19:30,0.1,1,xx2,90,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693231,2021-04-30T16:37:37Z,COMPLETED,00:21:11,0.1,1,xx2,94,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693230,2021-04-30T16:37:37Z,COMPLETED,00:19:26,0.1,1,xx2,93,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693232,2021-04-30T16:37:38Z,COMPLETED,00:20:15,0.1,1,xx2,95,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693233,2021-04-30T16:37:39Z,COMPLETED,00:20:37,0.1,1,xx2,96,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693236,2021-04-30T16:37:40Z,COMPLETED,00:19:49,0.1,1,xx2,99,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693235,2021-04-30T16:37:40Z,COMPLETED,00:15:31,0.1,1,xx2,98,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693237,2021-04-30T16:37:40Z,COMPLETED,00:18:03,0.1,1,xx2,100,[1] ‘1.18.0’,[1] ‘4.4.2’
b77768,19693234,2021-04-30T16:37:40Z,COMPLETED,00:21:55,0.1,1,xx2,97,[1] ‘1.18.0’,[1] ‘4.4.2’
