job_id,time_submitted,status,walltime,competition_sd,immigration_rate,replicate,daisie_version,ddmodel,params_i
23673129,,NA,NA,0.091,1e-04,3,IW,11,1
23673128,,NA,NA,0.091,1e-04,2,IW,11,1
23673130,,NA,NA,0.091,1e-04,4,IW,11,1
23673132,,NA,NA,0.091,1e-04,6,IW,11,1
23673131,,NA,NA,0.091,1e-04,5,IW,11,1
23673133,,NA,NA,0.091,1e-04,7,IW,11,1
23673135,,NA,NA,0.091,1e-04,9,IW,11,1
23673134,,NA,NA,0.091,1e-04,8,IW,11,1
23673136,,NA,NA,0.091,1e-04,10,IW,11,1
23673137,,NA,NA,0.091,1e-04,11,IW,11,1
23673139,,NA,NA,0.091,1e-04,13,IW,11,1
23673140,,NA,NA,0.091,1e-04,14,IW,11,1
23673138,,NA,NA,0.091,1e-04,12,IW,11,1
23673141,,NA,NA,0.091,1e-04,15,IW,11,1
23673142,,NA,NA,0.091,1e-04,16,IW,11,1
23673144,,NA,NA,0.091,1e-04,18,IW,11,1
23673143,,NA,NA,0.091,1e-04,17,IW,11,1
23673146,,NA,NA,0.091,1e-04,20,IW,11,1
23673145,,NA,NA,0.091,1e-04,19,IW,11,1
23673147,,NA,NA,0.091,1e-04,21,IW,11,1
23673148,,NA,NA,0.091,1e-04,22,IW,11,1
23673149,,NA,NA,0.091,1e-04,23,IW,11,1
23673153,,NA,NA,0.091,1e-04,27,IW,11,1
23673151,,NA,NA,0.091,1e-04,25,IW,11,1
23673152,,NA,NA,0.091,1e-04,26,IW,11,1
23673154,,NA,NA,0.091,1e-04,28,IW,11,1
23673159,,NA,NA,0.091,1e-04,33,IW,11,1
23673160,,NA,NA,0.091,1e-04,34,IW,11,1
23673161,,NA,NA,0.091,1e-04,35,IW,11,1
23673155,,NA,NA,0.091,1e-04,29,IW,11,1
23673156,,NA,NA,0.091,1e-04,30,IW,11,1
23673157,,NA,NA,0.091,1e-04,31,IW,11,1
23673158,,NA,NA,0.091,1e-04,32,IW,11,1
23673150,,NA,NA,0.091,1e-04,24,IW,11,1
23673162,,NA,NA,0.091,1e-04,36,IW,11,1
23673163,,NA,NA,0.091,1e-04,37,IW,11,1
23673164,,NA,NA,0.091,1e-04,38,IW,11,1
23673165,,NA,NA,0.091,1e-04,39,IW,11,1
23673166,,NA,NA,0.091,1e-04,40,IW,11,1
23673167,,NA,NA,0.091,1e-04,41,IW,11,1
23673168,,NA,NA,0.091,1e-04,42,IW,11,1
23673169,,NA,NA,0.091,1e-04,43,IW,11,1
23673170,,NA,NA,0.091,1e-04,44,IW,11,1
23673171,,NA,NA,0.091,1e-04,45,IW,11,1
23673172,,NA,NA,0.091,1e-04,46,IW,11,1
23673173,,NA,NA,0.091,1e-04,47,IW,11,1
23673174,,NA,NA,0.091,1e-04,48,IW,11,1
23673179,,NA,NA,0.091,1e-04,53,IW,11,1
23673175,,NA,NA,0.091,1e-04,49,IW,11,1
23673177,,NA,NA,0.091,1e-04,51,IW,11,1
23673176,,NA,NA,0.091,1e-04,50,IW,11,1
23673178,,NA,NA,0.091,1e-04,52,IW,11,1
23673180,,NA,NA,0.091,1e-04,54,IW,11,1
23673228,,NA,NA,0.091,1e-04,2,CS,11,1
23673229,,NA,NA,0.091,1e-04,3,CS,11,1
23673227,,NA,NA,0.091,1e-04,1,CS,11,1
23673233,,NA,NA,0.091,1e-04,7,CS,11,1
23673181,,NA,NA,0.091,1e-04,55,IW,11,1
23673230,,NA,NA,0.091,1e-04,4,CS,11,1
23673231,,NA,NA,0.091,1e-04,5,CS,11,1
23673232,,NA,NA,0.091,1e-04,6,CS,11,1
23673234,,NA,NA,0.091,1e-04,8,CS,11,1
23673235,,NA,NA,0.091,1e-04,9,CS,11,1
23673236,,NA,NA,0.091,1e-04,10,CS,11,1
23673238,,NA,NA,0.091,1e-04,12,CS,11,1
23673237,,NA,NA,0.091,1e-04,11,CS,11,1
23673242,,NA,NA,0.091,1e-04,16,CS,11,1
23673239,,NA,NA,0.091,1e-04,13,CS,11,1
23673243,,NA,NA,0.091,1e-04,17,CS,11,1
23673241,,NA,NA,0.091,1e-04,15,CS,11,1
23673240,,NA,NA,0.091,1e-04,14,CS,11,1
23673244,,NA,NA,0.091,1e-04,18,CS,11,1
23673245,,NA,NA,0.091,1e-04,19,CS,11,1
23673182,,NA,NA,0.091,1e-04,56,IW,11,1
23673248,,NA,NA,0.091,1e-04,22,CS,11,1
23673247,,NA,NA,0.091,1e-04,21,CS,11,1
23673246,,NA,NA,0.091,1e-04,20,CS,11,1
23673183,,NA,NA,0.091,1e-04,57,IW,11,1
23673250,,NA,NA,0.091,1e-04,24,CS,11,1
23673254,,NA,NA,0.091,1e-04,28,CS,11,1
23673249,,NA,NA,0.091,1e-04,23,CS,11,1
23673252,,NA,NA,0.091,1e-04,26,CS,11,1
23673253,,NA,NA,0.091,1e-04,27,CS,11,1
23673251,,NA,NA,0.091,1e-04,25,CS,11,1
23673260,,NA,NA,0.091,1e-04,34,CS,11,1
23673257,,NA,NA,0.091,1e-04,31,CS,11,1
23673258,,NA,NA,0.091,1e-04,32,CS,11,1
23673261,,NA,NA,0.091,1e-04,35,CS,11,1
23673259,,NA,NA,0.091,1e-04,33,CS,11,1
23673256,,NA,NA,0.091,1e-04,30,CS,11,1
23673255,,NA,NA,0.091,1e-04,29,CS,11,1
23673262,,NA,NA,0.091,1e-04,36,CS,11,1
23673267,,NA,NA,0.091,1e-04,41,CS,11,1
23673268,,NA,NA,0.091,1e-04,42,CS,11,1
23673265,,NA,NA,0.091,1e-04,39,CS,11,1
23673266,,NA,NA,0.091,1e-04,40,CS,11,1
23673263,,NA,NA,0.091,1e-04,37,CS,11,1
23673264,,NA,NA,0.091,1e-04,38,CS,11,1
23673273,,NA,NA,0.091,1e-04,47,CS,11,1
23673274,,NA,NA,0.091,1e-04,48,CS,11,1
23673275,,NA,NA,0.091,1e-04,49,CS,11,1
23673272,,NA,NA,0.091,1e-04,46,CS,11,1
23673271,,NA,NA,0.091,1e-04,45,CS,11,1
23673270,,NA,NA,0.091,1e-04,44,CS,11,1
23673269,,NA,NA,0.091,1e-04,43,CS,11,1
23673276,,NA,NA,0.091,1e-04,50,CS,11,1
23673277,,NA,NA,0.091,1e-04,51,CS,11,1
23673280,,NA,NA,0.091,1e-04,54,CS,11,1
23673184,,NA,NA,0.091,1e-04,58,IW,11,1
23673282,,NA,NA,0.091,1e-04,56,CS,11,1
23673281,,NA,NA,0.091,1e-04,55,CS,11,1
23673279,,NA,NA,0.091,1e-04,53,CS,11,1
23673278,,NA,NA,0.091,1e-04,52,CS,11,1
23673283,,NA,NA,0.091,1e-04,57,CS,11,1
23673185,,NA,NA,0.091,1e-04,59,IW,11,1
23673287,,NA,NA,0.091,1e-04,61,CS,11,1
23673285,,NA,NA,0.091,1e-04,59,CS,11,1
23673284,,NA,NA,0.091,1e-04,58,CS,11,1
23673190,,NA,NA,0.091,1e-04,64,IW,11,1
23673188,,NA,NA,0.091,1e-04,62,IW,11,1
23673189,,NA,NA,0.091,1e-04,63,IW,11,1
23673186,,NA,NA,0.091,1e-04,60,IW,11,1
23673187,,NA,NA,0.091,1e-04,61,IW,11,1
23673286,,NA,NA,0.091,1e-04,60,CS,11,1
23673191,,NA,NA,0.091,1e-04,65,IW,11,1
23673289,,NA,NA,0.091,1e-04,63,CS,11,1
23673290,,NA,NA,0.091,1e-04,64,CS,11,1
23673288,,NA,NA,0.091,1e-04,62,CS,11,1
23673292,,NA,NA,0.091,1e-04,66,CS,11,1
23673291,,NA,NA,0.091,1e-04,65,CS,11,1
23673293,,NA,NA,0.091,1e-04,67,CS,11,1
23673295,,NA,NA,0.091,1e-04,69,CS,11,1
23673303,,NA,NA,0.091,1e-04,77,CS,11,1
23673304,,NA,NA,0.091,1e-04,78,CS,11,1
23673302,,NA,NA,0.091,1e-04,76,CS,11,1
23673301,,NA,NA,0.091,1e-04,75,CS,11,1
23673300,,NA,NA,0.091,1e-04,74,CS,11,1
23673297,,NA,NA,0.091,1e-04,71,CS,11,1
23673296,,NA,NA,0.091,1e-04,70,CS,11,1
23673299,,NA,NA,0.091,1e-04,73,CS,11,1
23673298,,NA,NA,0.091,1e-04,72,CS,11,1
23673193,,NA,NA,0.091,1e-04,67,IW,11,1
23673192,,NA,NA,0.091,1e-04,66,IW,11,1
23673294,,NA,NA,0.091,1e-04,68,CS,11,1
23673306,,NA,NA,0.091,1e-04,80,CS,11,1
23673307,,NA,NA,0.091,1e-04,81,CS,11,1
23673305,,NA,NA,0.091,1e-04,79,CS,11,1
23673311,,NA,NA,0.091,1e-04,85,CS,11,1
23673310,,NA,NA,0.091,1e-04,84,CS,11,1
23673309,,NA,NA,0.091,1e-04,83,CS,11,1
23673308,,NA,NA,0.091,1e-04,82,CS,11,1
23673314,,NA,NA,0.091,1e-04,88,CS,11,1
23673315,,NA,NA,0.091,1e-04,89,CS,11,1
23673313,,NA,NA,0.091,1e-04,87,CS,11,1
23673312,,NA,NA,0.091,1e-04,86,CS,11,1
23673317,,NA,NA,0.091,1e-04,91,CS,11,1
23673318,,NA,NA,0.091,1e-04,92,CS,11,1
23673316,,NA,NA,0.091,1e-04,90,CS,11,1
23673319,,NA,NA,0.091,1e-04,93,CS,11,1
23673320,,NA,NA,0.091,1e-04,94,CS,11,1
23673329,,NA,NA,0.091,0.01,3,CS,11,1
23673326,,NA,NA,0.091,1e-04,100,CS,11,1
23673325,,NA,NA,0.091,1e-04,99,CS,11,1
23673328,,NA,NA,0.091,0.01,2,CS,11,1
23673331,,NA,NA,0.091,0.01,5,CS,11,1
23673327,,NA,NA,0.091,0.01,1,CS,11,1
23673330,,NA,NA,0.091,0.01,4,CS,11,1
23673321,,NA,NA,0.091,1e-04,95,CS,11,1
23673322,,NA,NA,0.091,1e-04,96,CS,11,1
23673324,,NA,NA,0.091,1e-04,98,CS,11,1
23673323,,NA,NA,0.091,1e-04,97,CS,11,1
23673332,,NA,NA,0.091,0.01,6,CS,11,1
23673334,,NA,NA,0.091,0.01,8,CS,11,1
23673335,,NA,NA,0.091,0.01,9,CS,11,1
23673336,,NA,NA,0.091,0.01,10,CS,11,1
23673333,,NA,NA,0.091,0.01,7,CS,11,1
23673337,,NA,NA,0.091,0.01,11,CS,11,1
23673339,,NA,NA,0.091,0.01,13,CS,11,1
23673338,,NA,NA,0.091,0.01,12,CS,11,1
23673341,,NA,NA,0.091,0.01,15,CS,11,1
23673342,,NA,NA,0.091,0.01,16,CS,11,1
23673343,,NA,NA,0.091,0.01,17,CS,11,1
23673340,,NA,NA,0.091,0.01,14,CS,11,1
23673360,,NA,NA,0.091,0.01,34,CS,11,1
23673357,,NA,NA,0.091,0.01,31,CS,11,1
23673355,,NA,NA,0.091,0.01,29,CS,11,1
23673358,,NA,NA,0.091,0.01,32,CS,11,1
23673356,,NA,NA,0.091,0.01,30,CS,11,1
23673353,,NA,NA,0.091,0.01,27,CS,11,1
23673354,,NA,NA,0.091,0.01,28,CS,11,1
23673346,,NA,NA,0.091,0.01,20,CS,11,1
23673344,,NA,NA,0.091,0.01,18,CS,11,1
23673345,,NA,NA,0.091,0.01,19,CS,11,1
23673347,,NA,NA,0.091,0.01,21,CS,11,1
23673350,,NA,NA,0.091,0.01,24,CS,11,1
23673348,,NA,NA,0.091,0.01,22,CS,11,1
23673349,,NA,NA,0.091,0.01,23,CS,11,1
23673351,,NA,NA,0.091,0.01,25,CS,11,1
23673352,,NA,NA,0.091,0.01,26,CS,11,1
23673359,,NA,NA,0.091,0.01,33,CS,11,1
23673361,,NA,NA,0.091,0.01,35,CS,11,1
23673363,,NA,NA,0.091,0.01,37,CS,11,1
23673364,,NA,NA,0.091,0.01,38,CS,11,1
23673362,,NA,NA,0.091,0.01,36,CS,11,1
23673365,,NA,NA,0.091,0.01,39,CS,11,1
23673367,,NA,NA,0.091,0.01,41,CS,11,1
23673369,,NA,NA,0.091,0.01,43,CS,11,1
23673368,,NA,NA,0.091,0.01,42,CS,11,1
23673366,,NA,NA,0.091,0.01,40,CS,11,1
23673370,,NA,NA,0.091,0.01,44,CS,11,1
23673371,,NA,NA,0.091,0.01,45,CS,11,1
23673372,,NA,NA,0.091,0.01,46,CS,11,1
23673373,,NA,NA,0.091,0.01,47,CS,11,1
23673194,,NA,NA,0.091,1e-04,68,IW,11,1
23673374,,NA,NA,0.091,0.01,48,CS,11,1
23673377,,NA,NA,0.091,0.01,51,CS,11,1
23673376,,NA,NA,0.091,0.01,50,CS,11,1
23673375,,NA,NA,0.091,0.01,49,CS,11,1
23673378,,NA,NA,0.091,0.01,52,CS,11,1
23673380,,NA,NA,0.091,0.01,54,CS,11,1
23673379,,NA,NA,0.091,0.01,53,CS,11,1
23673381,,NA,NA,0.091,0.01,55,CS,11,1
23673382,,NA,NA,0.091,0.01,56,CS,11,1
23673393,,NA,NA,0.091,0.01,67,CS,11,1
23673399,,NA,NA,0.091,0.01,73,CS,11,1
23673400,,NA,NA,0.091,0.01,74,CS,11,1
23673388,,NA,NA,0.091,0.01,62,CS,11,1
23673389,,NA,NA,0.091,0.01,63,CS,11,1
23673390,,NA,NA,0.091,0.01,64,CS,11,1
23673384,,NA,NA,0.091,0.01,58,CS,11,1
23673394,,NA,NA,0.091,0.01,68,CS,11,1
23673395,,NA,NA,0.091,0.01,69,CS,11,1
23673396,,NA,NA,0.091,0.01,70,CS,11,1
23673397,,NA,NA,0.091,0.01,71,CS,11,1
23673398,,NA,NA,0.091,0.01,72,CS,11,1
23673386,,NA,NA,0.091,0.01,60,CS,11,1
23673383,,NA,NA,0.091,0.01,57,CS,11,1
23673391,,NA,NA,0.091,0.01,65,CS,11,1
23673392,,NA,NA,0.091,0.01,66,CS,11,1
23673385,,NA,NA,0.091,0.01,59,CS,11,1
23673387,,NA,NA,0.091,0.01,61,CS,11,1
23673402,,NA,NA,0.091,0.01,76,CS,11,1
23673403,,NA,NA,0.091,0.01,77,CS,11,1
23673401,,NA,NA,0.091,0.01,75,CS,11,1
23673404,,NA,NA,0.091,0.01,78,CS,11,1
23673407,,NA,NA,0.091,0.01,81,CS,11,1
23673406,,NA,NA,0.091,0.01,80,CS,11,1
23673405,,NA,NA,0.091,0.01,79,CS,11,1
23673411,,NA,NA,0.091,0.01,85,CS,11,1
23673413,,NA,NA,0.091,0.01,87,CS,11,1
23673415,,NA,NA,0.091,0.01,89,CS,11,1
23673414,,NA,NA,0.091,0.01,88,CS,11,1
23673416,,NA,NA,0.091,0.01,90,CS,11,1
23673409,,NA,NA,0.091,0.01,83,CS,11,1
23673408,,NA,NA,0.091,0.01,82,CS,11,1
23673410,,NA,NA,0.091,0.01,84,CS,11,1
23673412,,NA,NA,0.091,0.01,86,CS,11,1
23673417,,NA,NA,0.091,0.01,91,CS,11,1
23673195,,NA,NA,0.091,1e-04,69,IW,11,1
23673196,,NA,NA,0.091,1e-04,70,IW,11,1
23673422,,NA,NA,0.091,0.01,96,CS,11,1
23673424,,NA,NA,0.091,0.01,98,CS,11,1
23673423,,NA,NA,0.091,0.01,97,CS,11,1
23673420,,NA,NA,0.091,0.01,94,CS,11,1
23673421,,NA,NA,0.091,0.01,95,CS,11,1
23673425,,NA,NA,0.091,0.01,99,CS,11,1
23673419,,NA,NA,0.091,0.01,93,CS,11,1
23673198,,NA,NA,0.091,1e-04,72,IW,11,1
23673418,,NA,NA,0.091,0.01,92,CS,11,1
23673426,,NA,NA,0.091,0.01,100,CS,11,1
23673197,,NA,NA,0.091,1e-04,71,IW,11,1
23673199,,NA,NA,0.091,1e-04,73,IW,11,1
23673200,,NA,NA,0.091,1e-04,74,IW,11,1
23673201,,NA,NA,0.091,1e-04,75,IW,11,1
23673202,,NA,NA,0.091,1e-04,76,IW,11,1
23673203,,NA,NA,0.091,1e-04,77,IW,11,1
23673204,,NA,NA,0.091,1e-04,78,IW,11,1
23673205,,NA,NA,0.091,1e-04,79,IW,11,1
23673206,,NA,NA,0.091,1e-04,80,IW,11,1
23673208,,NA,NA,0.091,1e-04,82,IW,11,1
23673207,,NA,NA,0.091,1e-04,81,IW,11,1
23673209,,NA,NA,0.091,1e-04,83,IW,11,1
23673211,,NA,NA,0.091,1e-04,85,IW,11,1
23673210,,NA,NA,0.091,1e-04,84,IW,11,1
23673212,,NA,NA,0.091,1e-04,86,IW,11,1
23673213,,NA,NA,0.091,1e-04,87,IW,11,1
23673214,,NA,NA,0.091,1e-04,88,IW,11,1
23673215,,NA,NA,0.091,1e-04,89,IW,11,1
23673216,,NA,NA,0.091,1e-04,90,IW,11,1
23673217,,NA,NA,0.091,1e-04,91,IW,11,1
23673218,,NA,NA,0.091,1e-04,92,IW,11,1
23673219,,NA,NA,0.091,1e-04,93,IW,11,1
23673220,,NA,NA,0.091,1e-04,94,IW,11,1
23673221,,NA,NA,0.091,1e-04,95,IW,11,1
23673225,,NA,NA,0.091,1e-04,99,IW,11,1
23673224,,NA,NA,0.091,1e-04,98,IW,11,1
23673223,,NA,NA,0.091,1e-04,97,IW,11,1
23673226,,NA,NA,0.091,1e-04,100,IW,11,1
23673222,,NA,NA,0.091,1e-04,96,IW,11,1
23683425,,NA,NA,0.091,0.01,1,IW,11,1
23683454,,NA,NA,0.091,0.01,6,IW,11,1
23683451,,NA,NA,0.091,0.01,3,IW,11,1
23683452,,NA,NA,0.091,0.01,4,IW,11,1
23683453,,NA,NA,0.091,0.01,5,IW,11,1
23683450,,NA,NA,0.091,0.01,2,IW,11,1
23683457,,NA,NA,0.091,0.01,9,IW,11,1
23683459,,NA,NA,0.091,0.01,11,IW,11,1
23683456,,NA,NA,0.091,0.01,8,IW,11,1
23683458,,NA,NA,0.091,0.01,10,IW,11,1
23683455,,NA,NA,0.091,0.01,7,IW,11,1
23683472,,NA,NA,0.091,0.01,24,IW,11,1
23683464,,NA,NA,0.091,0.01,16,IW,11,1
23683460,,NA,NA,0.091,0.01,12,IW,11,1
23683462,,NA,NA,0.091,0.01,14,IW,11,1
23683463,,NA,NA,0.091,0.01,15,IW,11,1
23683461,,NA,NA,0.091,0.01,13,IW,11,1
23683465,,NA,NA,0.091,0.01,17,IW,11,1
23683487,,NA,NA,0.091,0.01,39,IW,11,1
23683486,,NA,NA,0.091,0.01,38,IW,11,1
23683485,,NA,NA,0.091,0.01,37,IW,11,1
23683483,,NA,NA,0.091,0.01,35,IW,11,1
23683481,,NA,NA,0.091,0.01,33,IW,11,1
23683479,,NA,NA,0.091,0.01,31,IW,11,1
23683484,,NA,NA,0.091,0.01,36,IW,11,1
23683480,,NA,NA,0.091,0.01,32,IW,11,1
23683478,,NA,NA,0.091,0.01,30,IW,11,1
23683482,,NA,NA,0.091,0.01,34,IW,11,1
23683466,,NA,NA,0.091,0.01,18,IW,11,1
23683470,,NA,NA,0.091,0.01,22,IW,11,1
23683468,,NA,NA,0.091,0.01,20,IW,11,1
23683469,,NA,NA,0.091,0.01,21,IW,11,1
23683467,,NA,NA,0.091,0.01,19,IW,11,1
23683471,,NA,NA,0.091,0.01,23,IW,11,1
23683492,,NA,NA,0.091,0.01,44,IW,11,1
23683493,,NA,NA,0.091,0.01,45,IW,11,1
23683490,,NA,NA,0.091,0.01,42,IW,11,1
23683488,,NA,NA,0.091,0.01,40,IW,11,1
23683491,,NA,NA,0.091,0.01,43,IW,11,1
23683494,,NA,NA,0.091,0.01,46,IW,11,1
23683489,,NA,NA,0.091,0.01,41,IW,11,1
23683473,,NA,NA,0.091,0.01,25,IW,11,1
23683477,,NA,NA,0.091,0.01,29,IW,11,1
23683475,,NA,NA,0.091,0.01,27,IW,11,1
23683474,,NA,NA,0.091,0.01,26,IW,11,1
23683476,,NA,NA,0.091,0.01,28,IW,11,1
23683502,,NA,NA,0.091,0.01,54,IW,11,1
23683501,,NA,NA,0.091,0.01,53,IW,11,1
23683504,,NA,NA,0.091,0.01,56,IW,11,1
23683503,,NA,NA,0.091,0.01,55,IW,11,1
23683495,,NA,NA,0.091,0.01,47,IW,11,1
23683497,,NA,NA,0.091,0.01,49,IW,11,1
23683499,,NA,NA,0.091,0.01,51,IW,11,1
23683500,,NA,NA,0.091,0.01,52,IW,11,1
23683496,,NA,NA,0.091,0.01,48,IW,11,1
23683498,,NA,NA,0.091,0.01,50,IW,11,1
23683510,,NA,NA,0.091,0.01,62,IW,11,1
23683508,,NA,NA,0.091,0.01,60,IW,11,1
23683506,,NA,NA,0.091,0.01,58,IW,11,1
23683509,,NA,NA,0.091,0.01,61,IW,11,1
23683507,,NA,NA,0.091,0.01,59,IW,11,1
23683511,,NA,NA,0.091,0.01,63,IW,11,1
23683505,,NA,NA,0.091,0.01,57,IW,11,1
23683515,,NA,NA,0.091,0.01,67,IW,11,1
23683517,,NA,NA,0.091,0.01,69,IW,11,1
23683513,,NA,NA,0.091,0.01,65,IW,11,1
23683516,,NA,NA,0.091,0.01,68,IW,11,1
23683518,,NA,NA,0.091,0.01,70,IW,11,1
23683512,,NA,NA,0.091,0.01,64,IW,11,1
23683514,,NA,NA,0.091,0.01,66,IW,11,1
23683524,,NA,NA,0.091,0.01,76,IW,11,1
23683522,,NA,NA,0.091,0.01,74,IW,11,1
23683520,,NA,NA,0.091,0.01,72,IW,11,1
23683525,,NA,NA,0.091,0.01,77,IW,11,1
23683521,,NA,NA,0.091,0.01,73,IW,11,1
23683519,,NA,NA,0.091,0.01,71,IW,11,1
23683523,,NA,NA,0.091,0.01,75,IW,11,1
23683534,,NA,NA,0.091,0.01,86,IW,11,1
23683535,,NA,NA,0.091,0.01,87,IW,11,1
23683533,,NA,NA,0.091,0.01,85,IW,11,1
23683536,,NA,NA,0.091,0.01,88,IW,11,1
23683537,,NA,NA,0.091,0.01,89,IW,11,1
23683538,,NA,NA,0.091,0.01,90,IW,11,1
23683532,,NA,NA,0.091,0.01,84,IW,11,1
23683531,,NA,NA,0.091,0.01,83,IW,11,1
23683530,,NA,NA,0.091,0.01,82,IW,11,1
23683528,,NA,NA,0.091,0.01,80,IW,11,1
23683526,,NA,NA,0.091,0.01,78,IW,11,1
23683527,,NA,NA,0.091,0.01,79,IW,11,1
23683529,,NA,NA,0.091,0.01,81,IW,11,1
23683539,,NA,NA,0.091,0.01,91,IW,11,1
23685591,,NA,NA,0.369,1e-04,44,CS,11,1
23685592,,NA,NA,0.369,1e-04,97,CS,11,1
23685597,,NA,NA,0.369,0.01,33,CS,11,1
23685593,,NA,NA,0.369,0.01,6,CS,11,1
23685594,,NA,NA,0.369,0.01,19,CS,11,1
23685596,,NA,NA,0.369,0.01,31,CS,11,1
23685601,,NA,NA,0.369,0.01,68,CS,11,1
23685598,,NA,NA,0.369,0.01,36,CS,11,1
23685599,,NA,NA,0.369,0.01,44,CS,11,1
23685595,,NA,NA,0.369,0.01,30,CS,11,1
23685600,,NA,NA,0.369,0.01,61,CS,11,1
23685609,,NA,NA,0.091,0.01,27,CS,11,1
23685603,,NA,NA,0.091,0.01,1,CS,11,1
23685611,,NA,NA,0.091,0.01,35,CS,11,1
23685602,,NA,NA,0.091,1e-04,63,CS,11,1
23685608,,NA,NA,0.091,0.01,26,CS,11,1
23685607,,NA,NA,0.091,0.01,21,CS,11,1
23685618,,NA,NA,0.091,0.01,88,CS,11,1
23685615,,NA,NA,0.091,0.01,54,CS,11,1
23685617,,NA,NA,0.091,0.01,73,CS,11,1
23685604,,NA,NA,0.091,0.01,5,CS,11,1
23685605,,NA,NA,0.091,0.01,9,CS,11,1
23685610,,NA,NA,0.091,0.01,28,CS,11,1
23685606,,NA,NA,0.091,0.01,16,CS,11,1
23685612,,NA,NA,0.091,0.01,45,CS,11,1
23685614,,NA,NA,0.091,0.01,53,CS,11,1
23685616,,NA,NA,0.091,0.01,61,CS,11,1
23685619,,NA,NA,0.091,0.01,95,CS,11,1
23685613,,NA,NA,0.091,0.01,47,CS,11,1
